Date;Time;TZ;Speed Current[rpm];Speed Objective[rpm];System Temperature[°C];Frequency[Hz];Date;Time;TZ;FERM Temp Current[°C];FERM Temp Objective[°C];BATH Temp[°C];BATH Temp Objective[°C];Pump Step;Date;Time;TZ;FERM pH Current[no dim.];Ferm pH Objective[no dim.];ACID Volume[mL];BASE Volume[mL]
2018-11-28;04:33:00:124359;-03:00;399.73;400;0.002;20.29999;2018-11-28;04:32:25:358661;-03:00;42.6;42;42.56;41.32;5;2018-11-28;04:32:15:822703;-03:00;6.758;6.7999999999999998;0.00067;0.0
2018-11-28;04:33:10:075120;-03:00;399.2;400;0.002;20.29997;2018-11-28;04:32:36:237309;-03:00;42.6;42;42.54;41.32;5;2018-11-28;04:32:24:443023;-03:00;6.7619999999999996;6.7999999999999998;0.0008;0.0
2018-11-28;04:33:20:031759;-03:00;399.73;400;0.002;20.30001;2018-11-28;04:32:47:914916;-03:00;42.6;42;42.54;41.32;5;2018-11-28;04:32:34:060714;-03:00;6.7599999999999998;6.7999999999999998;0.0008;0.0
2018-11-28;04:33:30:137994;-03:00;400.0;400;0.002;20.29995;2018-11-28;04:32:58:624644;-03:00;42.6;42;42.53;41.32;5;2018-11-28;04:32:45:678304;-03:00;6.7539999999999996;6.7999999999999998;0.0008;0.0
2018-11-28;04:33:40:091631;-03:00;399.47;400;0.002;20.30002;2018-11-28;04:33:06:403709;-03:00;42.6;42;42.53;41.32;5;2018-11-28;04:32:54:294805;-03:00;6.7590000000000003;6.7999999999999998;0.0008;0.0
2018-11-28;04:33:50:039312;-03:00;399.73;400;0.002;20.30001;2018-11-28;04:33:17:325389;-03:00;42.6;42;42.51;41.32;5;2018-11-28;04:33:05:912406;-03:00;6.7489999999999997;6.7999999999999998;0.00093;0.0
2018-11-28;04:34:00:142446;-03:00;400.0;400;0.002;20.29985;2018-11-28;04:33:25:112821;-03:00;42.6;42;42.5;41.32;5;2018-11-28;04:33:15:532716;-03:00;6.7649999999999997;6.7999999999999998;0.00093;0.0
2018-11-28;04:34:10:097817;-03:00;400.0;400;0.002;20.3;2018-11-28;04:33:35:282989;-03:00;42.6;42;42.48;41.32;5;2018-11-28;04:33:24:150252;-03:00;6.7560000000000002;6.7999999999999998;0.00093;0.0
2018-11-28;04:34:20:049969;-03:00;401.07;400;0.002;20.29996;2018-11-28;04:33:45:445501;-03:00;42.6;42;42.47;41.32;5;2018-11-28;04:33:35:766657;-03:00;6.7619999999999996;6.7999999999999998;0.00093;0.0
2018-11-28;04:34:30:001742;-03:00;401.07;400;0.002;20.29996;2018-11-28;04:33:55:532943;-03:00;42.6;42;42.46;41.32;5;2018-11-28;04:33:44:388054;-03:00;6.7619999999999996;6.7999999999999998;0.00093;0.0
2018-11-28;04:34:40:105778;-03:00;399.47;400;0.002;20.29998;2018-11-28;04:34:15:184185;-03:00;42.5;42;42.47;41.12;5;2018-11-28;04:33:54:005777;-03:00;6.7610000000000001;6.7999999999999998;0.00093;0.0
2018-11-28;04:34:50:055471;-03:00;400.0;400;0.002;20.2997;2018-11-28;04:34:15:966354;-03:00;42.5;42;42.47;41.12;5;2018-11-28;04:34:05:623537;-03:00;6.7599999999999998;6.7999999999999998;0.00093;0.0
2018-11-28;04:35:00:008831;-03:00;400.0;400;0.002;20.29983;2018-11-28;04:34:25:218297;-03:00;42.5;42;42.57;41.12;5;2018-11-28;04:34:14:239747;-03:00;6.7610000000000001;6.7999999999999998;0.00093;0.0
2018-11-28;04:35:10:115208;-03:00;400.0;400;0.002;20.29992;2018-11-28;04:34:38:379787;-03:00;42.5;42;42.51;41.12;5;2018-11-28;04:34:25:861207;-03:00;6.7590000000000003;6.7999999999999998;0.00093;0.0
2018-11-28;04:35:20:065086;-03:00;400.0;400;0.002;20.29981;2018-11-28;04:34:46:096897;-03:00;42.5;42;42.47;41.12;5;2018-11-28;04:34:34:487519;-03:00;6.758;6.7999999999999998;0.00093;0.0
2018-11-28;04:35:30:019609;-03:00;401.34;400;0.002;20.29996;2018-11-28;04:34:55:569229;-03:00;42.5;42;42.47;41.12;5;2018-11-28;04:34:44:096430;-03:00;6.7599999999999998;6.7999999999999998;0.00093;0.0
2018-11-28;04:35:40:120517;-03:00;399.73;400;0.002;20.29999;2018-11-28;04:35:05:669178;-03:00;42.5;42;42.46;41.12;5;2018-11-28;04:34:55:713167;-03:00;6.7560000000000002;6.7999999999999998;0.00093;0.0
2018-11-28;04:35:50:076118;-03:00;400.0;400;0.002;20.29989;2018-11-28;04:35:16:463328;-03:00;42.5;42;42.45;41.12;5;2018-11-28;04:35:04:330803;-03:00;6.7560000000000002;6.7999999999999998;0.00093;0.0
2018-11-28;04:36:00:022634;-03:00;400.53;400;0.002;20.29987;2018-11-28;04:35:25:083696;-03:00;42.5;42;42.46;41.12;5;2018-11-28;04:35:15:952104;-03:00;6.7560000000000002;6.7999999999999998;0.00093;0.0
2018-11-28;04:36:10:128467;-03:00;400.0;400;0.002;20.3;2018-11-28;04:35:35:155223;-03:00;42.5;42;42.44;41.12;5;2018-11-28;04:35:25:568722;-03:00;6.7539999999999996;6.7999999999999998;0.00093;0.0
2018-11-28;04:36:20:078171;-03:00;400.53;400;0.002;20.29988;2018-11-28;04:35:46:087503;-03:00;42.5;42;42.42;41.12;5;2018-11-28;04:35:34:186340;-03:00;6.7530000000000001;6.7999999999999998;0.00093;0.0
2018-11-28;04:36:30:032046;-03:00;400.27;400;0.002;20.2999;2018-11-28;04:35:55:458991;-03:00;42.5;42;42.41;41.12;5;2018-11-28;04:35:45:803918;-03:00;6.7510000000000003;6.7999999999999998;0.00093;0.0
2018-11-28;04:36:40:139913;-03:00;400.0;400;0.002;20.29986;2018-11-28;04:36:06:338926;-03:00;42.5;42;42.39;41.12;5;2018-11-28;04:35:54:421688;-03:00;6.7489999999999997;6.7999999999999998;0.00107;0.0
2018-11-28;04:36:50:087998;-03:00;400.27;400;0.002;20.29974;2018-11-28;04:36:15:040951;-03:00;42.5;42;42.39;41.12;5;2018-11-28;04:36:04:041632;-03:00;6.758;6.7999999999999998;0.00107;0.0
2018-11-28;04:37:00:045341;-03:00;399.73;400;0.002;20.29995;2018-11-28;04:36:27:231329;-03:00;42.5;42;42.39;41.12;5;2018-11-28;04:36:15:658917;-03:00;6.758;6.7999999999999998;0.00107;0.0
2018-11-28;04:37:10:144577;-03:00;400.0;400;0.002;20.30001;2018-11-28;04:36:35:476157;-03:00;42.5;42;42.36;41.12;5;2018-11-28;04:36:24:279287;-03:00;6.7489999999999997;6.7999999999999998;0.0012;0.0
2018-11-28;04:37:20:095291;-03:00;400.0;400;0.002;20.2994;2018-11-28;04:36:55:749078;-03:00;42.4;42;42.39;42.03;5;2018-11-28;04:36:35:895917;-03:00;6.7619999999999996;6.7999999999999998;0.0012;0.0
2018-11-28;04:37:30:046860;-03:00;399.73;400;0.002;20.29957;2018-11-28;04:36:57:199342;-03:00;42.4;42;42.39;42.03;5;2018-11-28;04:36:45:517364;-03:00;6.7640000000000002;6.7999999999999998;0.0012;0.0
2018-11-28;04:37:40:003165;-03:00;400.0;400;0.002;20.29988;2018-11-28;04:37:05:751046;-03:00;42.4;42;42.58;42.03;5;2018-11-28;04:36:54:133820;-03:00;6.7629999999999999;6.7999999999999998;0.0012;0.0
2018-11-28;04:37:50:103651;-03:00;400.0;400;0.002;20.29909;2018-11-28;04:37:15:777859;-03:00;42.4;42;42.5;42.03;5;2018-11-28;04:37:05:751477;-03:00;6.7629999999999999;6.7999999999999998;0.0012;0.0
2018-11-28;04:38:00:050645;-03:00;400.0;400;0.002;20.29899;2018-11-28;04:37:25:118142;-03:00;42.4;42;42.44;42.03;5;2018-11-28;04:37:14:369210;-03:00;6.7590000000000003;6.7999999999999998;0.0012;0.0
2018-11-28;04:38:10:008634;-03:00;400.0;400;0.002;20.29948;2018-11-28;04:37:35:044149;-03:00;42.4;42;42.4;42.03;5;2018-11-28;04:37:25:986946;-03:00;6.7610000000000001;6.7999999999999998;0.0012;0.0
2018-11-28;04:38:20:107225;-03:00;400.0;400;0.002;20.29843;2018-11-28;04:37:45:228258;-03:00;42.4;42;42.38;42.03;5;2018-11-28;04:37:35:607106;-03:00;6.7610000000000001;6.7999999999999998;0.0012;0.0
2018-11-28;04:38:30:060845;-03:00;400.27;400;0.002;20.29896;2018-11-28;04:37:55:245989;-03:00;42.4;42;42.37;42.03;5;2018-11-28;04:37:44:224852;-03:00;6.758;6.7999999999999998;0.0012;0.0
2018-11-28;04:38:40:013758;-03:00;400.27;400;0.002;20.29796;2018-11-28;04:38:05:319618;-03:00;42.4;42;42.36;42.03;5;2018-11-28;04:37:55:842577;-03:00;6.7599999999999998;6.7999999999999998;0.0012;0.0
2018-11-28;04:38:50:109745;-03:00;400.0;400;0.002;20.2964;2018-11-28;04:38:27:348110;-03:00;42.3;42;42.35;40.96;5;2018-11-28;04:38:04:459870;-03:00;6.7599999999999998;6.7999999999999998;0.0012;0.0
2018-11-28;04:39:00:063377;-03:00;400.0;400;0.002;20.2968;2018-11-28;04:38:28:115235;-03:00;42.4;42;42.35;40.96;5;2018-11-28;04:38:14:076594;-03:00;6.758;6.7999999999999998;0.0012;0.0
2018-11-28;04:39:10:013439;-03:00;400.27;400;0.002;20.29558;2018-11-28;04:38:35:029471;-03:00;42.3;42;42.47;40.96;5;2018-11-28;04:38:25:698036;-03:00;6.7539999999999996;6.7999999999999998;0.0012;0.0
2018-11-28;04:39:20:112214;-03:00;400.0;400;0.002;20.29541;2018-11-28;04:38:45:202227;-03:00;42.3;42;42.41;40.96;5;2018-11-28;04:38:34:315750;-03:00;6.7560000000000002;6.7999999999999998;0.0012;0.0
2018-11-28;04:39:30:061712;-03:00;400.0;400;0.002;20.29538;2018-11-28;04:38:55:290724;-03:00;42.4;42;42.36;40.96;5;2018-11-28;04:38:45:932538;-03:00;6.7549999999999999;6.7999999999999998;0.0012;0.0
2018-11-28;04:39:40:015528;-03:00;400.27;400;0.002;20.295;2018-11-28;04:39:05:436605;-03:00;42.4;42;42.33;40.96;5;2018-11-28;04:38:55:549764;-03:00;6.7539999999999996;6.7999999999999998;0.0012;0.0
2018-11-28;04:39:50:114587;-03:00;400.27;400;0.002;20.29321;2018-11-28;04:39:17:248212;-03:00;42.3;42;42.31;40.96;5;2018-11-28;04:39:04:171393;-03:00;6.7560000000000002;6.7999999999999998;0.0012;0.0
2018-11-28;04:40:00:064365;-03:00;400.0;400;0.002;20.29342;2018-11-28;04:39:26:539715;-03:00;42.3;42;42.3;40.96;5;2018-11-28;04:39:15:787932;-03:00;6.7510000000000003;6.7999999999999998;0.0012;0.0
2018-11-28;04:40:10:162883;-03:00;399.2;400;0.002;20.29236;2018-11-28;04:39:35:107796;-03:00;42.3;42;42.3;40.96;5;2018-11-28;04:39:24:404329;-03:00;6.7599999999999998;6.7999999999999998;0.00133;0.0
2018-11-28;04:40:20:115479;-03:00;400.27;400;0.002;20.29227;2018-11-28;04:39:45:187175;-03:00;42.3;42;42.3;40.96;5;2018-11-28;04:39:34:025505;-03:00;6.7590000000000003;6.7999999999999998;0.00133;0.0
2018-11-28;04:40:30:063159;-03:00;400.0;400;0.002;20.2908;2018-11-28;04:39:56:031352;-03:00;42.3;42;42.29;40.96;5;2018-11-28;04:39:45:643259;-03:00;6.7590000000000003;6.7999999999999998;0.00133;0.0
2018-11-28;04:40:40:012741;-03:00;400.0;400;0.002;20.29012;2018-11-28;04:40:05:424431;-03:00;42.3;42;42.28;40.96;5;2018-11-28;04:39:54:261275;-03:00;6.7510000000000003;6.7999999999999998;0.00133;0.0
2018-11-28;04:40:50:113653;-03:00;400.0;400;0.002;20.28831;2018-11-28;04:40:15:197262;-03:00;42.3;42;42.26;40.96;5;2018-11-28;04:40:05:877566;-03:00;6.7549999999999999;6.7999999999999998;0.00133;0.0
2018-11-28;04:41:00:063488;-03:00;400.0;400;0.002;20.28807;2018-11-28;04:40:26:390318;-03:00;42.3;42;42.27;40.96;5;2018-11-28;04:40:14:498924;-03:00;6.7549999999999999;6.7999999999999998;0.00133;0.0
2018-11-28;04:41:10:016919;-03:00;399.73;400;0.002;20.2878;2018-11-28;04:40:35:729440;-03:00;42.3;42;42.25;40.96;5;2018-11-28;04:40:24:115569;-03:00;6.7599999999999998;6.7999999999999998;0.00147;0.0
2018-11-28;04:41:20:120832;-03:00;400.27;400;0.002;20.28747;2018-11-28;04:40:45:022533;-03:00;42.3;42;42.24;40.96;5;2018-11-28;04:40:35:735452;-03:00;6.7679999999999998;6.7999999999999998;0.0016;0.0
2018-11-28;04:41:30:064271;-03:00;400.0;400;0.002;20.28565;2018-11-28;04:40:55:913323;-03:00;42.3;42;42.2;40.96;5;2018-11-28;04:40:44:353146;-03:00;6.7690000000000001;6.7999999999999998;0.0016;0.0
2018-11-28;04:41:40:012745;-03:00;400.27;400;0.002;20.28457;2018-11-28;04:41:05:240226;-03:00;42.3;42;42.2;40.96;5;2018-11-28;04:40:55:969660;-03:00;6.7670000000000003;6.7999999999999998;0.0016;0.0
2018-11-28;04:41:50:120631;-03:00;399.73;400;0.002;20.28403;2018-11-28;04:41:15:356575;-03:00;42.3;42;42.2;40.96;5;2018-11-28;04:41:05:590948;-03:00;6.7629999999999999;6.7999999999999998;0.0016;0.0
2018-11-28;04:42:00:061277;-03:00;400.0;400;0.002;20.28327;2018-11-28;04:41:29:293257;-03:00;42.3;42;42.19;40.96;5;2018-11-28;04:41:14:208696;-03:00;6.7629999999999999;6.7999999999999998;0.0016;0.0
2018-11-28;04:42:10:010615;-03:00;400.0;400;0.002;20.28162;2018-11-28;04:41:36:334640;-03:00;42.3;42;42.19;40.96;5;2018-11-28;04:41:25:825023;-03:00;6.7640000000000002;6.7999999999999998;0.0016;0.0
2018-11-28;04:42:20:110174;-03:00;400.27;400;0.002;20.28157;2018-11-28;04:41:45:683357;-03:00;42.3;42;42.17;40.96;5;2018-11-28;04:41:34:442921;-03:00;6.7629999999999999;6.7999999999999998;0.0016;0.0
2018-11-28;04:42:30:059509;-03:00;400.27;400;0.002;20.28002;2018-11-28;04:41:55:648984;-03:00;42.3;42;42.18;40.96;5;2018-11-28;04:41:44:064443;-03:00;6.7610000000000001;6.7999999999999998;0.0016;0.0
2018-11-28;04:42:40:006055;-03:00;400.27;400;0.002;20.27842;2018-11-28;04:42:05:952578;-03:00;42.3;42;42.17;40.96;5;2018-11-28;04:41:55:682102;-03:00;6.7549999999999999;6.7999999999999998;0.0016;0.0
2018-11-28;04:42:50:105389;-03:00;400.0;400;0.002;20.27755;2018-11-28;04:42:32:145591;-03:00;42.2;42;42.16;41.88;5;2018-11-28;04:42:04:301913;-03:00;6.7549999999999999;6.7999999999999998;0.00173;0.0
2018-11-28;04:43:00:055249;-03:00;400.27;400;0.002;20.27638;2018-11-28;04:42:33:692931;-03:00;42.2;42;42.26;41.88;5;2018-11-28;04:42:15:918406;-03:00;6.7519999999999998;6.7999999999999998;0.00173;0.0
2018-11-28;04:43:10:001334;-03:00;400.27;400;0.002;20.27511;2018-11-28;04:42:35:253656;-03:00;42.2;42;42.33;41.88;5;2018-11-28;04:42:25:539465;-03:00;6.7539999999999996;6.7999999999999998;0.00187;0.0
2018-11-28;04:43:20:106111;-03:00;400.0;400;0.002;20.27445;2018-11-28;04:42:45:283592;-03:00;42.2;42;42.36;41.88;5;2018-11-28;04:42:34:156345;-03:00;6.7610000000000001;6.7999999999999998;0.00187;0.0
2018-11-28;04:43:30:049108;-03:00;400.0;400;0.002;20.27358;2018-11-28;04:42:56:096898;-03:00;42.2;42;42.25;41.88;5;2018-11-28;04:42:45:773923;-03:00;6.7640000000000002;6.7999999999999998;0.00187;0.0
2018-11-28;04:43:40:150171;-03:00;400.27;400;0.002;20.27243;2018-11-28;04:43:06:975782;-03:00;42.2;42;42.22;41.88;5;2018-11-28;04:42:54:391443;-03:00;6.7510000000000003;6.7999999999999998;0.00187;0.0
2018-11-28;04:43:50:102066;-03:00;400.27;400;0.002;20.27135;2018-11-28;04:43:16:248629;-03:00;42.2;42;42.17;41.88;5;2018-11-28;04:43:04:010326;-03:00;6.7549999999999999;6.7999999999999998;0.002;0.0
2018-11-28;04:44:00:051644;-03:00;400.0;400;0.002;20.27097;2018-11-28;04:43:25:629851;-03:00;42.2;42;42.19;41.88;5;2018-11-28;04:43:15:630657;-03:00;6.7619999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:44:10:005996;-03:00;400.0;400;0.002;20.27113;2018-11-28;04:43:37:350806;-03:00;42.2;42;42.19;41.88;5;2018-11-28;04:43:24:248549;-03:00;6.7670000000000003;6.7999999999999998;0.00213;0.0
2018-11-28;04:44:20:103655;-03:00;400.27;400;0.002;20.26979;2018-11-28;04:44:02:107473;-03:00;42.2;42;42.16;40.84;5;2018-11-28;04:43:35:866289;-03:00;6.7610000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:44:30:053564;-03:00;400.0;400;0.002;20.26901;2018-11-28;04:44:04:136502;-03:00;42.2;42;42.22;40.84;5;2018-11-28;04:43:44:482869;-03:00;6.7610000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:44:40:002516;-03:00;400.0;400;0.002;20.26854;2018-11-28;04:44:05:984220;-03:00;42.2;42;42.27;40.84;5;2018-11-28;04:43:54:104167;-03:00;6.7610000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:44:50:109592;-03:00;399.73;400;0.002;20.26865;2018-11-28;04:44:15:294137;-03:00;42.2;42;42.23;40.84;5;2018-11-28;04:44:05:721996;-03:00;6.7729999999999997;6.7999999999999998;0.00213;0.0
2018-11-28;04:45:00:058121;-03:00;400.27;400;0.002;20.26841;2018-11-28;04:44:25:379090;-03:00;42.2;42;42.18;40.84;5;2018-11-28;04:44:14:338608;-03:00;6.7629999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:45:10:005080;-03:00;400.27;400;0.002;20.26632;2018-11-28;04:44:37:732206;-03:00;42.2;42;42.16;40.84;5;2018-11-28;04:44:25:956007;-03:00;6.766;6.7999999999999998;0.00213;0.0
2018-11-28;04:45:20:105317;-03:00;400.0;400;0.002;20.26646;2018-11-28;04:44:45:485047;-03:00;42.2;42;42.14;40.84;5;2018-11-28;04:44:35:574009;-03:00;6.766;6.7999999999999998;0.00213;0.0
2018-11-28;04:45:30:051698;-03:00;400.27;400;0.002;20.26507;2018-11-28;04:44:55:661602;-03:00;42.2;42;42.11;40.84;5;2018-11-28;04:44:44:195172;-03:00;6.7599999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:45:40:003569;-03:00;400.27;400;0.002;20.26423;2018-11-28;04:45:06:558902;-03:00;42.1;42;42.12;40.84;5;2018-11-28;04:44:55:811544;-03:00;6.758;6.7999999999999998;0.00213;0.0
2018-11-28;04:45:50:103016;-03:00;400.27;400;0.002;20.26303;2018-11-28;04:45:15:908262;-03:00;42.2;42;42.11;40.84;5;2018-11-28;04:45:04:429402;-03:00;6.7640000000000002;6.7999999999999998;0.00213;0.0
2018-11-28;04:46:00:048331;-03:00;400.27;400;0.002;20.26169;2018-11-28;04:45:35:109634;-03:00;42.1;42;42.11;40.84;5;2018-11-28;04:45:14:046882;-03:00;6.7599999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:46:10:002123;-03:00;400.27;400;0.002;20.26069;2018-11-28;04:45:37:440393;-03:00;42.1;42;42.14;40.29;5;2018-11-28;04:45:25:668305;-03:00;6.7590000000000003;6.7999999999999998;0.00213;0.0
2018-11-28;04:46:20:101089;-03:00;399.73;400;0.002;20.26009;2018-11-28;04:45:46:770096;-03:00;42.1;42;42.21;40.29;5;2018-11-28;04:45:34:284708;-03:00;6.7779999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:46:30:048652;-03:00;400.27;400;0.002;20.25999;2018-11-28;04:45:55:344162;-03:00;42.1;42;42.18;40.29;5;2018-11-28;04:45:45:902326;-03:00;6.7779999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:46:40:007121;-03:00;400.0;400;0.002;20.26028;2018-11-28;04:46:06:951241;-03:00;42.1;42;42.12;40.29;5;2018-11-28;04:45:55:520197;-03:00;6.7789999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:46:50:103394;-03:00;400.0;400;0.002;20.25961;2018-11-28;04:46:16:187239;-03:00;42.1;42;42.11;40.29;5;2018-11-28;04:46:04:136672;-03:00;6.7779999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:47:00:054197;-03:00;400.27;400;0.002;20.2586;2018-11-28;04:46:27:017593;-03:00;42.1;42;42.11;40.29;5;2018-11-28;04:46:15:758098;-03:00;6.7789999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:47:10:007139;-03:00;400.27;400;0.002;20.25778;2018-11-28;04:46:35:896611;-03:00;42.1;42;42.09;40.29;5;2018-11-28;04:46:24:376000;-03:00;6.7800000000000002;6.7999999999999998;0.00213;0.0
2018-11-28;04:47:20:102480;-03:00;400.0;400;0.002;20.25671;2018-11-28;04:46:45:606858;-03:00;42.1;42;42.08;40.29;5;2018-11-28;04:46:35:992412;-03:00;6.7789999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:47:30:055422;-03:00;400.27;400;0.002;20.25579;2018-11-28;04:47:05:070796;-03:00;42.1;42;42.07;40.29;5;2018-11-28;04:46:45:610244;-03:00;6.7809999999999997;6.7999999999999998;0.00213;0.0
2018-11-28;04:47:40:001334;-03:00;400.27;400;0.002;20.25386;2018-11-28;04:47:08:163433;-03:00;42.1;42;42.14;40.79;5;2018-11-28;04:46:54:227736;-03:00;6.7800000000000002;6.7999999999999998;0.00213;0.0
2018-11-28;04:47:50:096217;-03:00;400.27;400;0.002;20.25256;2018-11-28;04:47:16:055274;-03:00;42.1;42;42.29;40.79;5;2018-11-28;04:47:05:844380;-03:00;6.7800000000000002;6.7999999999999998;0.00213;0.0
2018-11-28;04:48:00:050427;-03:00;400.0;400;0.002;20.25235;2018-11-28;04:47:25:412080;-03:00;42.1;42;42.21;40.79;5;2018-11-28;04:47:14:465782;-03:00;6.7759999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:48:10:000623;-03:00;400.0;400;0.002;20.25229;2018-11-28;04:47:35:389787;-03:00;42.1;42;42.16;40.79;5;2018-11-28;04:47:24:083537;-03:00;6.7770000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:48:20:106648;-03:00;400.0;400;0.002;20.25219;2018-11-28;04:47:49:377688;-03:00;42.1;42;42.12;40.79;5;2018-11-28;04:47:35:701282;-03:00;6.7809999999999997;6.7999999999999998;0.00213;0.0
2018-11-28;04:48:30:052593;-03:00;400.0;400;0.002;20.25234;2018-11-28;04:47:56:326609;-03:00;42.1;42;42.12;40.79;5;2018-11-28;04:47:44:317464;-03:00;6.7779999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:48:40:002943;-03:00;400.27;400;0.002;20.25114;2018-11-28;04:48:05:689707;-03:00;42.1;42;42.08;40.79;5;2018-11-28;04:47:55:934915;-03:00;6.7789999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:48:50:098859;-03:00;400.0;400;0.002;20.25014;2018-11-28;04:48:15:024109;-03:00;42.1;42;42.1;40.79;5;2018-11-28;04:48:05:556326;-03:00;6.7789999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:49:00:052989;-03:00;400.0;400;0.002;20.25012;2018-11-28;04:48:25:095795;-03:00;42.1;42;42.07;40.79;5;2018-11-28;04:48:14:173977;-03:00;6.7770000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:49:10:012423;-03:00;400.27;400;0.002;20.24998;2018-11-28;04:48:35:167280;-03:00;42.1;42;42.06;40.79;5;2018-11-28;04:48:25:790488;-03:00;6.7770000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:49:20:107759;-03:00;400.0;400;0.002;20.24958;2018-11-28;04:48:45:202388;-03:00;42.1;42;42.04;40.79;5;2018-11-28;04:48:34:408139;-03:00;6.7779999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:49:30:058639;-03:00;400.0;400;0.002;20.24935;2018-11-28;04:48:55:340628;-03:00;42.1;42;42.05;40.79;5;2018-11-28;04:48:44:025868;-03:00;6.7759999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:49:40:011808;-03:00;400.27;400;0.002;20.24937;2018-11-28;04:49:08:573665;-03:00;42.1;42;42.02;40.79;5;2018-11-28;04:48:55:643611;-03:00;6.7759999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:49:50:114847;-03:00;400.0;400;0.002;20.2497;2018-11-28;04:49:16:376410;-03:00;42.1;42;42.02;40.79;5;2018-11-28;04:49:04:260406;-03:00;6.7759999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:50:00:068099;-03:00;399.2;400;0.002;20.24977;2018-11-28;04:49:25:091068;-03:00;42.1;42;42.0;40.79;5;2018-11-28;04:49:15:881544;-03:00;6.7750000000000004;6.7999999999999998;0.00213;0.0
2018-11-28;04:50:10:025310;-03:00;400.0;400;0.002;20.24951;2018-11-28;04:49:35:137869;-03:00;42.1;42;42.01;40.79;5;2018-11-28;04:49:24:498210;-03:00;6.774;6.7999999999999998;0.00213;0.0
2018-11-28;04:50:20:121115;-03:00;400.27;400;0.002;20.2487;2018-11-28;04:49:45:276702;-03:00;42.1;42;42.0;40.79;5;2018-11-28;04:49:34:115946;-03:00;6.7729999999999997;6.7999999999999998;0.00213;0.0
2018-11-28;04:50:30:066571;-03:00;400.0;400;0.002;20.24718;2018-11-28;04:49:56:141053;-03:00;42.1;42;42.01;40.79;5;2018-11-28;04:49:45:734024;-03:00;6.7699999999999996;6.7999999999999998;0.00213;0.0
2018-11-28;04:50:40:017576;-03:00;399.73;400;0.002;20.24703;2018-11-28;04:50:06:231315;-03:00;42.1;42;41.99;40.79;5;2018-11-28;04:49:54:350340;-03:00;6.7690000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:50:50:122770;-03:00;400.0;400;0.002;20.24752;2018-11-28;04:50:15:560486;-03:00;42.1;42;41.96;40.79;5;2018-11-28;04:50:05:968083;-03:00;6.7690000000000001;6.7999999999999998;0.00213;0.0
2018-11-28;04:51:00:073021;-03:00;400.0;400;0.002;20.24779;2018-11-28;04:50:25:739112;-03:00;42.1;42;41.96;40.79;5;2018-11-28;04:50:15:585735;-03:00;6.7679999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:51:10:026739;-03:00;400.0;400;0.002;20.24761;2018-11-28;04:50:35:048567;-03:00;42.0;42;41.95;40.79;5;2018-11-28;04:50:24:205892;-03:00;6.7679999999999998;6.7999999999999998;0.00213;0.0
2018-11-28;04:51:20:131693;-03:00;400.27;400;0.002;20.2466;2018-11-28;04:50:52:889920;-03:00;42.0;42;41.95;40.79;5;2018-11-28;04:50:35:823556;-03:00;6.7670000000000003;6.7999999999999998;0.00213;0.0
2018-11-28;04:51:30:078706;-03:00;400.0;400;0.002;20.24608;2018-11-28;04:50:55:883845;-03:00;42.0;42;42.12;42.0;5;2018-11-28;04:50:44:441279;-03:00;6.7629999999999999;6.7999999999999998;0.00213;0.0
2018-11-28;04:51:40:027068;-03:00;400.0;400;0.002;20.24612;2018-11-28;04:51:05:967619;-03:00;42.0;42;42.19;42.0;5;2018-11-28;04:50:54:057692;-03:00;6.7750000000000004;6.7999999999999998;0.00213;0.0
2018-11-28;04:51:50:137507;-03:00;400.27;400;0.002;20.24548;2018-11-28;04:51:15:167079;-03:00;42.0;42;42.08;42.0;5;2018-11-28;04:51:05:675421;-03:00;6.7670000000000003;6.7999999999999998;0.00213;0.0
